1.919302909183384512e-05 3.374886624902444579e-04 1.109713693866982336e-03 2.003153901888079114e-03 3.909869994616206081e-03 5.489062769795613819e-03 8.153940274538293287e-03 1.023701562283428623e-02 1.239174449049683553e-02 2.025103549455895338e-02 3.477584485907053019e-02 4.620441705187467579e-02 5.171173672189483678e-02 5.788219271365338536e-02 6.337959183673469443e-02 6.257463577740625393e-02 7.213470246826965415e-02 7.150016705646508597e-02 7.734264877122019877e-02 7.600816383981982838e-02 7.581678911989994663e-02 8.067646243415581286e-02 7.565643079661771297e-02 7.404980340760157487e-02 7.679603633360858328e-02 9.228824273072060158e-02 6.614173228346456601e-02 6.713286713286713281e-02 
2.084090000000000000e+05 1.422270000000000000e+05 1.216530000000000000e+05 1.173150000000000000e+05 1.133030000000000000e+05 1.100370000000000000e+05 1.046120000000000000e+05 1.010060000000000000e+05 9.433700000000000000e+04 6.516210000000000000e+05 2.995470000000000000e+05 1.460250000000000000e+05 7.924700000000000000e+04 4.699200000000000000e+04 3.062500000000000000e+04 2.093500000000000000e+04 1.567900000000000000e+04 1.197200000000000000e+04 4.895100000000000000e+04 1.420900000000000000e+04 6.397000000000000000e+03 3.607000000000000000e+03 2.247000000000000000e+03 1.526000000000000000e+03 1.211000000000000000e+03 7.910000000000000000e+02 6.350000000000000000e+02 2.860000000000000000e+03 
